wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
1.027924839999999904e+03,-3.390232073535725941e-10,-7.769319849914794981e-10,-3.865377280574066164e-10,-9.874435956640658096e-10
1.029853409999999940e+03,-3.406204411854529611e-10,-7.799550713876222815e-10,-3.885703022628665364e-10,-9.923954440865432929e-10
1.031781970000000001e+03,-3.422834953228541128e-10,-7.834504349759707057e-10,-3.905173088161694777e-10,-9.971488500488951219e-10
1.033710530000000063e+03,-3.438962783219222087e-10,-7.864963357592091482e-10,-3.925723288774416261e-10,-1.002154068423569562e-09
1.035639100000000099e+03,-3.455764518467364647e-10,-7.900240028808189836e-10,-3.945410058299057014e-10,-1.006959941035616423e-09
1.037567659999999933e+03,-3.472049886999175934e-10,-7.930929610269776635e-10,-3.966187994060720174e-10,-1.012019317162639863e-09
1.039496229999999969e+03,-3.489024965143898618e-10,-7.966533186274218189e-10,-3.986094419311608483e-10,-1.016878399009101127e-09
1.041424790000000030e+03,-3.505469867078361819e-10,-7.997455612904333179e-10,-4.007103320421840555e-10,-1.021992707355123471e-09
1.043353360000000066e+03,-3.522620558092858887e-10,-8.033390152637495320e-10,-4.027232512934718705e-10,-1.026905777181713703e-09
1.045281919999999900e+03,-3.539227020455280468e-10,-8.064547729380998260e-10,-4.048475666517837429e-10,-1.032075806524181654e-09
1.047210489999999936e+03,-3.556555632258234549e-10,-8.100817309313721914e-10,-4.068830795561106517e-10,-1.037043653596306570e-09
1.049139049999999997e+03,-3.573325714915110428e-10,-8.132212374257163805e-10,-4.090311546928119615e-10,-1.042270207256078400e-09
1.051067610000000059e+03,-3.590834505736097176e-10,-8.168820899616054608e-10,-4.110895731492323827e-10,-1.047293603453877675e-09
1.052996180000000095e+03,-3.607770390321888259e-10,-8.200456025839967589e-10,-4.132617593892745216e-10,-1.052577528706927544e-09
1.054924739999999929e+03,-3.625461833205629683e-10,-8.237407843518201066e-10,-4.153434227620266024e-10,-1.057657316587656737e-09
1.056853309999999965e+03,-3.642565559989297252e-10,-8.269285235438275299e-10,-4.175400559351112159e-10,-1.062999417823796842e-09
1.058781870000000026e+03,-3.660442080591162811e-10,-8.306584538265115877e-10,-4.196452988480480073e-10,-1.068136424531897553e-09
1.060710440000000062e+03,-3.677715812126227069e-10,-8.338706633975541822e-10,-4.218667317205121242e-10,-1.073537550368233348e-09
1.062638999999999896e+03,-3.695779876838546009e-10,-8.376357665725450687e-10,-4.239958948890825228e-10,-1.078732617082909668e-09
1.064567559999999958e+03,-3.713225719904685806e-10,-8.408726729002058794e-10,-4.262424752895204331e-10,-1.084193601538620941e-09
1.066496129999999994e+03,-3.731479928093110067e-10,-8.446733996411663497e-10,-4.283959169200706008e-10,-1.089447614314752642e-09
1.068424690000000055e+03,-3.749100207772401384e-10,-8.479352740097417775e-10,-4.306680216007786800e-10,-1.094969367743100233e-09
1.070353260000000091e+03,-3.767547019271868107e-10,-8.517720393180602419e-10,-4.328460837905729630e-10,-1.100283167411155783e-09
1.072281819999999925e+03,-3.785344007295639855e-10,-8.550591358575046564e-10,-4.351440849744277198e-10,-1.105866586580483258e-09
1.074210389999999961e+03,-3.803986015690049932e-10,-8.589323814267473878e-10,-4.373471274373196330e-10,-1.111241059455799268e-09
1.076138950000000023e+03,-3.821962021710070295e-10,-8.622449578113607301e-10,-4.396714041205984887e-10,-1.116887057887609421e-09
1.078067520000000059e+03,-3.840801864725894521e-10,-8.661551316234512990e-10,-4.418997931650452511e-10,-1.122323106233836028e-09
1.079996079999999893e+03,-3.858959237106922682e-10,-8.694934491302996433e-10,-4.442507312670316661e-10,-1.128032614572887822e-09
1.081924639999999954e+03,-3.877999501769943993e-10,-8.734409839666090289e-10,-4.465048280613199113e-10,-1.133531125142540032e-09
1.083853209999999990e+03,-3.896340724166599230e-10,-8.768053292331152447e-10,-4.488828324531447762e-10,-1.139305123419770252e-09
1.085781770000000051e+03,-3.915584234035566738e-10,-8.807907077825875553e-10,-4.511630286585506803e-10,-1.144867063175982638e-09
1.087710340000000087e+03,-3.934111639930917122e-10,-8.841813279754089362e-10,-4.535684878318267596e-10,-1.150706485915656271e-09
1.089638899999999921e+03,-3.953561170765094695e-10,-8.882050183066676299e-10,-4.558751703998137397e-10,-1.156332807511977599e-09
1.091567469999999958e+03,-3.972277229633014521e-10,-8.916221858918819375e-10,-4.583084919815077316e-10,-1.162238639066064544e-09
1.093496030000000019e+03,-3.991935605166762233e-10,-8.956846631444628156e-10,-4.606420550480237046e-10,-1.167930312802374234e-09
1.095424600000000055e+03,-4.010842828568010224e-10,-8.991286544546526243e-10,-4.631036542259933285e-10,-1.173903556241181268e-09
1.097353159999999889e+03,-4.030712921535038159e-10,-9.032304010167693913e-10,-4.654644992705948767e-10,-1.179661570492658022e-09
1.099281719999999950e+03,-4.049813763668734714e-10,-9.067014737138672580e-10,-4.679547864536713239e-10,-1.185703214456407198e-09
1.101210289999999986e+03,-4.069898597203692205e-10,-9.108430020013910526e-10,-4.703433349736202997e-10,-1.191528609679037101e-09
1.103138850000000048e+03,-4.089195755807002177e-10,-9.143414627766259671e-10,-4.728627533489456653e-10,-1.197639729161762515e-09
1.105067420000000084e+03,-4.109498204541348091e-10,-9.185232477994629456e-10,-4.752794096439199374e-10,-1.203533498006085020e-09
1.106995979999999918e+03,-4.128994322901250426e-10,-9.220493850327981104e-10,-4.778283981175728790e-10,-1.209715154847424326e-09
1.108924549999999954e+03,-4.149517413011315243e-10,-9.262719319740730071e-10,-4.802735867021294396e-10,-1.215678342557104510e-09
1.110853110000000015e+03,-4.169215180234132475e-10,-9.298260382230309861e-10,-4.828525924481669620e-10,-1.221931619105153860e-09
1.112781680000000051e+03,-4.189961991278273063e-10,-9.340898602147929807e-10,-4.853267458642593915e-10,-1.227965290787175426e-09
1.114710240000000113e+03,-4.209864143284800609e-10,-9.376722322982294497e-10,-4.879362245134180446e-10,-1.234291290377415674e-09
1.116638799999999947e+03,-4.230837704132526546e-10,-9.419778270113686732e-10,-4.904397703279625577e-10,-1.240396496093387782e-09
1.118567369999999983e+03,-4.250947129922698445e-10,-9.455887896792396512e-10,-4.930801993472771335e-10,-1.246796378916205090e-09
1.120495930000000044e+03,-4.272150734550691149e-10,-9.499367100516675158e-10,-4.956135997398081852e-10,-1.252974259889980863e-09
1.122424500000000080e+03,-4.292470162652692490e-10,-9.535765455429743244e-10,-4.982854392313097390e-10,-1.259449137786207555e-09
1.124353059999999914e+03,-4.313907057896964409e-10,-9.579673296330838235e-10,-5.008491519425105430e-10,-1.265700821581455196e-09
1.126281629999999950e+03,-4.334439370931621948e-10,-9.616363480839437221e-10,-5.035528840932936361e-10,-1.272251863865959742e-09
1.128210190000000011e+03,-4.356112861883031052e-10,-9.660705426319702993e-10,-5.061473756545360714e-10,-1.278578499865435376e-09
1.130138760000000048e+03,-4.376860993539682326e-10,-9.697690588048042539e-10,-5.088834919155918320e-10,-1.285206898897053289e-09
1.132067320000000109e+03,-4.398774444845867353e-10,-9.742472194251024889e-10,-5.115092378531739542e-10,-1.291609658822926729e-09
1.133995879999999943e+03,-4.419741270596140126e-10,-9.779755282017731546e-10,-5.142782252430183840e-10,-1.298316593235163996e-09
1.135924449999999979e+03,-4.441898218225075201e-10,-9.824982441768231563e-10,-5.169357242006632770e-10,-1.304796708995824768e-09
1.137853010000000040e+03,-4.463086886557281469e-10,-9.862566942452222223e-10,-5.197381070950096866e-10,-1.311583455778927154e-09
1.139781580000000076e+03,-4.485490709098496222e-10,-9.908245151594639290e-10,-5.224278394806910673e-10,-1.318142108517828259e-09
1.141710139999999910e+03,-4.506904313833382626e-10,-9.946134357636066542e-10,-5.252641384377670911e-10,-1.325009932525210415e-09
1.143638709999999946e+03,-4.529558562800596170e-10,-9.992269450476212118e-10,-5.279866080489180758e-10,-1.331648364244698801e-09
1.145567270000000008e+03,-4.551200253561323078e-10,-1.003046670475042607e-09,-5.308573537898143631e-10,-1.338598555676456501e-09
1.147495840000000044e+03,-4.574108545604342155e-10,-1.007706461245307773e-09,-5.336130742947354998e-10,-1.345318032939004538e-09
1.149424400000000105e+03,-4.595981529083605969e-10,-1.011557330939667525e-09,-5.365188079440234561e-10,-1.352351907959175461e-09
1.151352959999999939e+03,-4.619147431511069395e-10,-1.016263980511681634e-09,-5.393082884290208602e-10,-1.359153683086347206e-09
1.153281529999999975e+03,-4.641255088745175183e-10,-1.020146364884903274e-09,-5.422495764497273222e-10,-1.366272623846079000e-09
1.155210090000000037e+03,-4.664682467688659576e-10,-1.024900511861316277e-09,-5.450733655417808205e-10,-1.373158053237737368e-09
1.157138660000000073e+03,-4.687028008760691663e-10,-1.028814735567474218e-09,-5.480507561071536814e-10,-1.380363390838326647e-09
1.159067219999999907e+03,-4.710720685385259468e-10,-1.033617003443140819e-09,-5.509093985179453852e-10,-1.387333818362210370e-09
1.160995789999999943e+03,-4.733307496175512751e-10,-1.037563422106703720e-09,-5.539234654777742633e-10,-1.394626950748057510e-09
1.162924350000000004e+03,-4.757269363010477409e-10,-1.042414444966519422e-09,-5.568175167683454109e-10,-1.401683747311988731e-09
1.164852920000000040e+03,-4.780100891901843635e-10,-1.046393419856455912e-09,-5.598688454077374607e-10,-1.409066101044234845e-09
1.166781480000000101e+03,-4.804335914509471016e-10,-1.051293842617600578e-09,-5.627988722507463410e-10,-1.416210665260968223e-09
1.168710039999999935e+03,-4.827415551990391243e-10,-1.055305713934004887e-09,-5.658880440436855072e-10,-1.423683654596770789e-09
1.170638609999999971e+03,-4.851927892539776722e-10,-1.060256219430832666e-09,-5.688546400166348561e-10,-1.430917455091268826e-09
1.172567170000000033e+03,-4.875259336896286130e-10,-1.064301386720073903e-09,-5.719822792852759841e-10,-1.438482607102788349e-09
1.174495740000000069e+03,-4.900052991729096509e-10,-1.069302615704207584e-09,-5.749860187720994425e-10,-1.445807058850096865e-09
1.176424299999999903e+03,-4.923639887737288684e-10,-1.073381457981151315e-09,-5.781527467950110257e-10,-1.453465890300883680e-09
1.178352869999999939e+03,-4.948719052041845459e-10,-1.078434089383861894e-09,-5.811942314570739548e-10,-1.460882479209121356e-09
1.180281430000000000e+03,-4.972565113060618989e-10,-1.082546991870115966e-09,-5.844006821022563636e-10,-1.468636538461156512e-09
1.182210000000000036e+03,-4.997934062233563449e-10,-1.087651716491811706e-09,-5.874805258397523970e-10,-1.476146780995277819e-09
1.184138560000000098e+03,-5.022043071837351347e-10,-1.091799070768437024e-09,-5.907273458743352299e-10,-1.483997648810417209e-09
1.186067119999999932e+03,-5.047706035242248065e-10,-1.096956563473338510e-09,-5.938461587121342021e-10,-1.491603048724500564e-09
1.187995689999999968e+03,-5.072081977072273895e-10,-1.101138795714287719e-09,-5.971340245381771289e-10,-1.499552383115155063e-09
1.189924250000000029e+03,-5.098043523067032343e-10,-1.106349799696126050e-09,-6.002924619788414325e-10,-1.507254563789903118e-09
1.191852820000000065e+03,-5.122690199510146826e-10,-1.110567286877275466e-09,-6.036220309185244883e-10,-1.515303969341782436e-09
1.193781379999999899e+03,-5.148954855882358425e-10,-1.115832530252087802e-09,-6.068207454261228050e-10,-1.523104543592804400e-09
1.195709949999999935e+03,-5.173876271467618641e-10,-1.120085684002673832e-09,-6.101927048972716054e-10,-1.531255703324325163e-09
1.197638509999999997e+03,-5.200448654267395364e-10,-1.125405907928684866e-09,-6.134323624389997194e-10,-1.539156317730165769e-09
1.199567080000000033e+03,-5.225648890768386952e-10,-1.129695146903757338e-09,-6.168474140905563354e-10,-1.547410950513128701e-09
1.201495640000000094e+03,-5.252533706474929330e-10,-1.135071105897447900e-09,-6.201286944765280402e-10,-1.555413286276883309e-09
1.203424199999999928e+03,-5.278016789921555060e-10,-1.139396826585464148e-09,-6.235875371639871947e-10,-1.563773101137279689e-09
1.205352769999999964e+03,-5.305218972558012587e-10,-1.144829318211994032e-09,-6.269111517802105657e-10,-1.571878921594102049e-09
1.207281330000000025e+03,-5.330989278262626559e-10,-1.149191982953598686e-09,-6.304145338571816749e-10,-1.580345757961468346e-09
1.209209900000000061e+03,-5.358513588610058228e-10,-1.154681760358972160e-09,-6.337811741016837362e-10,-1.588556770225597203e-09
1.211138459999999895e+03,-5.384575441633723053e-10,-1.159081810005630919e-09,-6.373298420969961393e-10,-1.597132460219334636e-09
1.213067029999999932e+03,-5.412426871151007768e-10,-1.164629669778216249e-09,-6.407402314548270561e-10,-1.605450454806839610e-09
1.214995589999999993e+03,-5.438784681714106488e-10,-1.169067552983536887e-09,-6.443349476250555973e-10,-1.614136870300211230e-09
1.216924150000000054e+03,-5.466968181176930103e-10,-1.174674275974218538e-09,-6.477898067077786397e-10,-1.622563627283346826e-09
1.218852720000000090e+03,-5.493626587257082210e-10,-1.179150479856078095e-09,-6.514313676215709776e-10,-1.631362729725319376e-09
1.220781279999999924e+03,-5.522147489010215519e-10,-1.184816922628329772e-09,-6.549314688661610608e-10,-1.639900165446808333e-09
1.222709849999999960e+03,-5.549110938799526974e-10,-1.189331881938273358e-09,-6.586206515129398585e-10,-1.648813861258753046e-09
1.224638410000000022e+03,-5.577974541242036176e-10,-1.195058886377782740e-09,-6.621667655170231023e-10,-1.657463884273895916e-09
1.226566980000000058e+03,-5.605247713537894275e-10,-1.199613074476135873e-09,-6.659043818070109101e-10,-1.666494171032526821e-09
1.228495539999999892e+03,-5.634459422640389985e-10,-1.205401498347334347e-09,-6.694972956943720710e-10,-1.675258731334759307e-09
1.230424109999999928e+03,-5.662047090344221046e-10,-1.209995397292608222e-09,-6.732841749518047999e-10,-1.684407650774724802e-09
1.232352669999999989e+03,-5.691612422412833714e-10,-1.215846114648749392e-09,-6.769246928039474560e-10,-1.693288740893141466e-09
1.234281230000000050e+03,-5.719519306906730535e-10,-1.220480183539343180e-09,-6.807616629369514863e-10,-1.702558328340426055e-09
1.236209800000000087e+03,-5.749444039477849637e-10,-1.226394117039412115e-09,-6.844506255231007908e-10,-1.711558036216413206e-09
1.238138359999999921e+03,-5.777675255466770477e-10,-1.231068887660212711e-09,-6.883385710883355550e-10,-1.720950476402583457e-09
1.240066929999999957e+03,-5.807964987889145474e-10,-1.237046913650091277e-09,-6.920767987261701525e-10,-1.730070831999959745e-09
1.241995490000000018e+03,-5.836525605360046359e-10,-1.241762895676416227e-09,-6.960166040676888828e-10,-1.739588306417238099e-09
1.243924060000000054e+03,-5.867186202456659945e-10,-1.247805939675441794e-09,-6.998049544421919435e-10,-1.748831436810429249e-09
1.245852619999999888e+03,-5.896081395633616299e-10,-1.252563652537018143e-09,-7.037975232210232158e-10,-1.758476176106778963e-09
1.247781189999999924e+03,-5.927118844533835774e-10,-1.258672658137588393e-09,-7.076368728399504741e-10,-1.767844255649510902e-09
1.249709749999999985e+03,-5.956353894620400502e-10,-1.263472631309432195e-09,-7.116831285476421246e-10,-1.777618540979755544e-09
1.251638310000000047e+03,-5.987774151778913297e-10,-1.269648527179587827e-09,-7.155743527738047889e-10,-1.787113737619085674e-09
1.253566880000000083e+03,-6.017354606014150778e-10,-1.274491333954827168e-09,-7.196752597341177011e-10,-1.797019956995808323e-09
1.255495439999999917e+03,-6.049164067318587710e-10,-1.280735134442607037e-09,-7.236192944406669755e-10,-1.806644597758566874e-09
1.257424009999999953e+03,-6.079095275130112792e-10,-1.285621292182681596e-09,-7.277757972181310592e-10,-1.816685083359750667e-09
1.259352570000000014e+03,-6.111300314459229472e-10,-1.291933998086649081e-09,-7.317735784613008248e-10,-1.826441492285402809e-09
1.261281140000000050e+03,-6.141587895393825773e-10,-1.296864068269578630e-09,-7.359866632902780485e-10,-1.836618685347050499e-09
1.263209700000000112e+03,-6.174195022541404469e-10,-1.303246700520235606e-09,-7.400391480607557023e-10,-1.846509239139713336e-09
1.265138269999999920e+03,-6.204844715032752075e-10,-1.308221255958837743e-09,-7.443098232282747016e-10,-1.856825637263810511e-09
1.267066829999999982e+03,-6.237860579396963727e-10,-1.314674856181677123e-09,-7.484179900220893690e-10,-1.866852766750053855e-09
1.268995390000000043e+03,-6.268878079040652154e-10,-1.319694446249704749e-09,-7.527472647079554349e-10,-1.877310867034221205e-09
1.270923960000000079e+03,-6.302309638399756212e-10,-1.326220112464568785e-09,-7.569121358773362161e-10,-1.887477117111654638e-09
1.272852519999999913e+03,-6.333701094119713952e-10,-1.331285368491774409e-09,-7.613010857550179156e-10,-1.898079592361914314e-09
1.274781089999999949e+03,-6.367555125737403577e-10,-1.337884150735210965e-09,-7.655236631341398067e-10,-1.908387449016666172e-09
1.276709650000000011e+03,-6.399326652418446190e-10,-1.342995681749507885e-09,-7.699733663251645139e-10,-1.919136975664171355e-09
1.278638220000000047e+03,-6.433610247956644222e-10,-1.349668687314276186e-09,-7.742546965465090913e-10,-1.929589041322934786e-09
1.280566780000000108e+03,-6.465768092966438905e-10,-1.354827115215049211e-09,-7.787662557464961288e-10,-1.940488358848947076e-09
1.282495349999999917e+03,-6.500488499752020449e-10,-1.361575474554932754e-09,-7.831074094240078135e-10,-1.951087296381685455e-09
1.284423909999999978e+03,-6.533039046638212177e-10,-1.366781434539510199e-09,-7.876819525855032562e-10,-1.962139209131324291e-09
1.286352470000000039e+03,-6.568203497611047800e-10,-1.373606265002696592e-09,-7.920840018338884229e-10,-1.972887681325610494e-09
1.288281040000000075e+03,-6.601153444352338922e-10,-1.378860442940425068e-09,-7.967227060238242631e-10,-1.984095122608069017e-09
1.290209599999999909e+03,-6.636769683641334718e-10,-1.385762959900096985e-09,-8.011867942801541298e-10,-1.994995979787270361e-09
1.292138169999999946e+03,-6.670125525538194749e-10,-1.391065982413512142e-09,-8.058908172778307310e-10,-2.006361828007644268e-09
1.294066730000000007e+03,-6.706201294241746220e-10,-1.398047389972527989e-09,-8.104180912089819032e-10,-2.017417924877025549e-09
1.295995300000000043e+03,-6.739969846930045917e-10,-1.403399934913519666e-09,-8.151886410696645716e-10,-2.028945190492258063e-09
1.297923860000000104e+03,-6.776513060215928245e-10,-1.410461463214718954e-09,-8.197802741437526959e-10,-2.040159449418215694e-09
1.299852429999999913e+03,-6.810701291653752442e-10,-1.415864223644319644e-09,-8.246185871446497813e-10,-2.051851215644952555e-09
1.301780989999999974e+03,-6.847720043775345351e-10,-1.423007129662920866e-09,-8.292757803962122481e-10,-2.063226628615120776e-09
1.303709550000000036e+03,-6.882334894092772854e-10,-1.428460775547081216e-09,-8.341830971731598500e-10,-2.075085987214805371e-09
1.305638120000000072e+03,-6.919837648146313514e-10,-1.435686382736574893e-09,-8.389071046628186196e-10,-2.086625684210830373e-09
1.307566679999999906e+03,-6.954886585497158861e-10,-1.441191677593856814e-09,-8.438847446903376259e-10,-2.098655935850584091e-09
1.309495249999999942e+03,-6.992881627501684772e-10,-1.448501260702711996e-09,-8.486768006721582008e-10,-2.110362988850257848e-09
1.311423810000000003e+03,-7.028372103833269777e-10,-1.454058946533959913e-09,-8.537260898223215654e-10,-2.122567448203879928e-09
1.313352380000000039e+03,-7.066868097287592295e-10,-1.461453848114406578e-09,-8.585874828931901023e-10,-2.134445070511693892e-09
1.315280940000000101e+03,-7.102807735465754118e-10,-1.467064684435661179e-09,-8.637097786446390898e-10,-2.146827134075180100e-09
1.317209509999999909e+03,-7.141813544908162008e-10,-1.474546277376586361e-09,-8.686418282991217511e-10,-2.158878617153582123e-09
1.319138069999999971e+03,-7.178210143803531938e-10,-1.480211041867578691e-09,-8.738385206567481923e-10,-2.171441765714785383e-09
1.321066630000000032e+03,-7.217734645237489102e-10,-1.487780689430228252e-09,-8.788425518837381226e-10,-2.183670410661415411e-09
1.322995200000000068e+03,-7.254596380585156411e-10,-1.493500219526410779e-09,-8.841150906406700885e-10,-2.196418282685206050e-09
1.324923759999999902e+03,-7.294649051867437925e-10,-1.501159398694476586e-09,-8.891925134024490665e-10,-2.208827614142871248e-09
1.326852329999999938e+03,-7.331983897563665392e-10,-1.506934470013250135e-09,-8.945423305804103358e-10,-2.221763796964479548e-09
1.328780889999999999e+03,-7.372574243221347957e-10,-1.514684650672024297e-09,-8.996945626193014978e-10,-2.234357355130622603e-09
1.330709460000000036e+03,-7.410390558668542480e-10,-1.520516099587406276e-09,-9.051231516540643130e-10,-2.247485598137632117e-09
1.332638020000000097e+03,-7.451528309658191323e-10,-1.528358786104587572e-09,-9.103516454275032275e-10,-2.260267011177450461e-09
1.334566589999999906e+03,-7.489834652605798436e-10,-1.534247470075987966e-09,-9.158605362922837819e-10,-2.273591158843807473e-09
1.336495149999999967e+03,-7.531529773274328647e-10,-1.542184202453446274e-09,-9.211667800127460900e-10,-2.286564145565394667e-09
1.338423710000000028e+03,-7.570334698528858975e-10,-1.548130957713472035e-09,-9.267575122063130865e-10,-2.300088064644770211e-09
1.340352280000000064e+03,-7.612597601273758691e-10,-1.556163355901122996e-09,-9.321430590243347106e-10,-2.313256513002907053e-09
1.342280839999999898e+03,-7.651910286555242680e-10,-1.562169127233773869e-09,-9.378172665947071211e-10,-2.326984321717978832e-09
1.344209409999999934e+03,-7.694751219828651379e-10,-1.570298763535136780e-09,-9.432836518189077138e-10,-2.340352065608479937e-09
1.346137969999999996e+03,-7.734580855632422556e-10,-1.576364476777172010e-09,-9.490429810548599060e-10,-2.354287911806910845e-09
1.348066540000000032e+03,-7.778010528523583926e-10,-1.584593005515748819e-09,-9.545918067914682577e-10,-2.367858959006465973e-09
1.349995100000000093e+03,-7.818366529693939668e-10,-1.590719611168154163e-09,-9.604379451278267955e-10,-2.382007098099346609e-09
1.351923659999999927e+03,-7.862395697940760889e-10,-1.599048682406447164e-09,-9.660708241794794413e-10,-2.395785478846196971e-09
1.353852229999999963e+03,-7.903287928240374038e-10,-1.605237201648904798e-09,-9.720055310628348344e-10,-2.410150357077304489e-09
1.355780790000000025e+03,-7.947928051908738778e-10,-1.613668597178273973e-09,-9.777241765389071786e-10,-2.424140365694129995e-09
1.357709360000000061e+03,-7.989366182203170571e-10,-1.619919988442322005e-09,-9.837491963592983229e-10,-2.438726385313982292e-09
1.359637919999999895e+03,-8.034628788123336035e-10,-1.628455489260695487e-09,-9.895553350360086661e-10,-2.452932346300791692e-09
1.361566489999999931e+03,-8.076622950486120275e-10,-1.634770783317791753e-09,-9.956724864086694979e-10,-2.467744106415487166e-09
1.363495049999999992e+03,-8.122519855874597567e-10,-1.643412215709251186e-09,-1.001567889228511385e-09,-2.482170456581040330e-09
1.365423620000000028e+03,-8.165080437155781226e-10,-1.649792472372861874e-09,-1.007779037229205378e-09,-2.497212678302675685e-09
1.367352180000000089e+03,-8.211623759114795377e-10,-1.658541709557598486e-09,-1.013765520685256483e-09,-2.511863970338850560e-09
1.369280739999999923e+03,-8.254761178236919555e-10,-1.664987971362713792e-09,-1.020072546596701607e-09,-2.527141415095842334e-09
1.371209309999999959e+03,-8.301963574762803316e-10,-1.673846982761731438e-09,-1.026152005877087889e-09,-2.542022406909835686e-09
1.373137870000000021e+03,-8.345688981568593101e-10,-1.680360418404417801e-09,-1.032556903322499395e-09,-2.557540136180844291e-09
1.375066440000000057e+03,-8.393562971736514850e-10,-1.689331129398798581e-09,-1.038731219170383595e-09,-2.572655539190577374e-09
1.376994999999999891e+03,-8.437887569174830095e-10,-1.695912893575942155e-09,-1.045236001533644315e-09,-2.588418664475590849e-09
1.378923569999999927e+03,-8.486446230829000565e-10,-1.704997328886672491e-09,-1.051507135940987407e-09,-2.603773401848266674e-09
1.380852129999999988e+03,-8.531381512405477273e-10,-1.711648610765983506e-09,-1.058113869212207508e-09,-2.619787173458085332e-09
1.382780700000000024e+03,-8.580638265395131026e-10,-1.720848849473486050e-09,-1.064483835800732599e-09,-2.635386299940144792e-09
1.384709260000000086e+03,-8.626196025087490919e-10,-1.727570874244135727e-09,-1.071194640260322517e-09,-2.651656111615294894e-09
1.386637819999999920e+03,-8.676164396790979809e-10,-1.736889001476606603e-09,-1.077665471950304471e-09,-2.667504725862137263e-09
1.388566389999999956e+03,-8.722356985543352577e-10,-1.743683082358316525e-09,-1.084482557917459682e-09,-2.684036211525501002e-09
1.390494950000000017e+03,-8.773051357934641964e-10,-1.753121342067338398e-09,-1.091056410112637481e-09,-2.700139735049173305e-09
1.392423520000000053e+03,-8.819890959527987133e-10,-1.759988731542470745e-09,-1.097981978302989030e-09,-2.716938499399101536e-09
1.394352079999999887e+03,-8.871325850411426744e-10,-1.769549378859311198e-09,-1.104661029764474617e-09,-2.733302408196220430e-09
1.396280649999999923e+03,-8.918825224214594521e-10,-1.776491420380319708e-09,-1.111697374104438422e-09,-2.750374304856216915e-09
1.398209209999999985e+03,-8.971015543162160407e-10,-1.786176773832008706e-09,-1.118483862287345967e-09,-2.767004224789682879e-09
1.400137780000000021e+03,-9.019187793204707832e-10,-1.793194854003711932e-09,-1.125633338403363118e-09,-2.784355271194808536e-09
1.402066340000000082e+03,-9.072148855385840788e-10,-1.803007298068879992e-09,-1.132529561398492260e-09,-2.801256983024950791e-09
1.403994899999999916e+03,-9.121007180229078335e-10,-1.810102795282842133e-09,-1.139794552128998136e-09,-2.818893267076910248e-09
1.405923469999999952e+03,-9.174754983301137658e-10,-1.820044836458332432e-09,-1.146802907207541802e-09,-2.836072810623769885e-09
1.407852030000000013e+03,-9.224313472343243149e-10,-1.827219282620914038e-09,-1.154185933696280129e-09,-2.854000791813932505e-09
1.409780600000000049e+03,-9.278863928071006209e-10,-1.837293392786628977e-09,-1.161308810426327717e-09,-2.871464176206688198e-09
1.411709160000000111e+03,-9.329136795310426612e-10,-1.844548316742517218e-09,-1.168812425927064292e-09,-2.889690398023438174e-09
1.413637729999999920e+03,-9.384506525059039623e-10,-1.854757094930325644e-09,-1.176052316756741122e-09,-2.907443900963808975e-09
1.415566289999999981e+03,-9.435508381820341675e-10,-1.862094077647647547e-09,-1.183679144862264302e-09,-2.925975094619732282e-09
