iter	MultiClass
182	0.2650324025
183	0.2635713
184	0.2621238357
185	0.2606898409
186	0.2592691493
187	0.257861597
188	0.2564670226
189	0.2550852669
190	0.2537161734
191	0.2523595874
192	0.2510153569
193	0.2496833319
194	0.2483633646
195	0.2470553094
196	0.2457590228
197	0.2444743633
198	0.2432011916
199	0.2419393702
200	0.2406887638
201	0.2394492389
202	0.238220664
203	0.2370029095
204	0.2357958475
205	0.234599352
206	0.233413299
207	0.2322375659
208	0.2310720321
209	0.2299165786
210	0.2287710882
211	0.2276354452
212	0.2265095356
213	0.225393247
214	0.2242864685
215	0.223189091
216	0.2221010066
217	0.2210221091
218	0.2199522937
219	0.2188914572
220	0.2178394976
221	0.2167963144
222	0.2157618086
223	0.2147358825
224	0.2137184396
225	0.2127093849
226	0.2117086246
227	0.2107160664
228	0.2097316188
229	0.2087551921
230	0.2077866973
231	0.206826047
232	0.2058731548
233	0.2049279355
234	0.203990305
235	0.2030601804
236	0.2021374799
237	0.2012221228
238	0.2003140294
239	0.1994131211
240	0.1985193204
241	0.1976325507
242	0.1967527367
243	0.1958798037
244	0.1950136783
245	0.194154288
246	0.193301561
247	0.1924554268
248	0.1916158156
249	0.1907826585
250	0.1899558878
251	0.1891354362
252	0.1883212377
253	0.1875132268
254	0.1867113392
255	0.1859155111
256	0.1851256797
257	0.1843417831
258	0.1835637599
259	0.1827915497
260	0.1820250929
261	0.1812643304
262	0.1805092042
263	0.1797596567
264	0.1790156313
265	0.178277072
266	0.1775439235
267	0.1768161311
268	0.176093641
269	0.1753763999
270	0.1746643552
271	0.1739574551
272	0.1732556481
273	0.1725588837
274	0.1718671119
275	0.1711802833
276	0.170498349
277	0.1698212608
278	0.1691489712
279	0.1684814332
280	0.1678186002
281	0.1671604265
282	0.1665068666
283	0.1658578758
284	0.1652134099
285	0.1645734252
286	0.1639378785
287	0.1633067271
288	0.1626799289
289	0.1620574423
290	0.1614392261
291	0.1608252397
292	0.1602154429
293	0.159609796
294	0.1590082598
295	0.1584107956
296	0.157817365
297	0.1572279301
298	0.1566424537
299	0.1560608987
300	0.1554832286
301	0.1549094072
302	0.154339399
303	0.1537731686
304	0.1532106811
305	0.1526519022
306	0.1520967976
307	0.1515453339
308	0.1509974776
309	0.1504531959
310	0.1499124563
311	0.1493752265
312	0.1488414749
313	0.14831117
314	0.1477842807
315	0.1472607763
316	0.1467406265
317	0.1462238011
318	0.1457102706
319	0.1452000055
320	0.1446929769
321	0.144189156
322	0.1436885145
323	0.1431910243
324	0.1426966576
325	0.142205387
326	0.1417171853
327	0.1412320258
328	0.1407498818
329	0.1402707271
330	0.1397945357
331	0.139321282
332	0.1388509406
333	0.1383834862
334	0.1379188942
335	0.1374571398
336	0.1369981989
337	0.1365420472
338	0.1360886611
339	0.135638017
340	0.1351900915
341	0.1347448618
342	0.134302305
343	0.1338623985
344	0.13342512
345	0.1329904476
346	0.1325583592
347	0.1321288335
348	0.1317018488
349	0.1312773843
350	0.1308554188
351	0.1304359317
352	0.1300189025
353	0.129604311
354	0.129192137
355	0.1287823607
356	0.1283749626
357	0.127969923
358	0.1275672229
359	0.1271668431
360	0.1267687648
361	0.1263729693
362	0.1259794383
363	0.1255881534
364	0.1251990965
365	0.1248122497
366	0.1244275954
367	0.124045116
368	0.123664794
369	0.1232866125
370	0.1229105542
371	0.1225366025
372	0.1221647406
373	0.121794952
374	0.1214272204
375	0.1210615297
376	0.1206978637
377	0.1203362067
378	0.119976543
379	0.119618857
380	0.1192631334
381	0.1189093569
382	0.1185575124
383	0.118207585
384	0.11785956
385	0.1175134226
386	0.1171691584
387	0.116826753
388	0.1164861923
389	0.1161474621
390	0.1158105485
391	0.1154754376
392	0.1151421159
393	0.1148105698
394	0.1144807858
395	0.1141527507
396	0.1138264514
397	0.1135018748
398	0.1131790079
399	0.1128578381
400	0.1125383527
401	0.1122205391
402	0.111904385
403	0.1115898779
404	0.1112770058
405	0.1109657566
406	0.1106561183
407	0.110348079
408	0.1100416271
409	0.1097367509
410	0.1094334388
411	0.1091316796
412	0.1088314619
413	0.1085327745
414	0.1082356063
415	0.1079399463
416	0.1076457836
417	0.1073531075
418	0.1070619073
419	0.1067721723
420	0.1064838921
421	0.1061970563
422	0.1059116545
423	0.1056276767
424	0.1053451126
425	0.1050639522
426	0.1047841856
427	0.104505803
428	0.1042287947
429	0.1039531508
430	0.103678862
431	0.1034059186
432	0.1031343113
433	0.1028640307
434	0.1025950677
435	0.102327413
436	0.1020610575
437	0.1017959924
438	0.1015322086
439	0.1012696973
440	0.1010084498
441	0.1007484575
442	0.1004897115
443	0.1002322036
444	0.09997592513
445	0.09972086779
446	0.09946702327
447	0.09921438333
448	0.0989629398
449	0.09871268459
450	0.09846360968
451	0.09821570712
452	0.09796896903
453	0.09772338758
454	0.09747895503
455	0.0972356637
456	0.09699350597
457	0.09675247429
458	0.09651256117
459	0.09627375919
460	0.09603606099
461	0.09579945928
462	0.09556394681
463	0.09532951643
464	0.095096161
465	0.09486387348
466	0.09463264688
467	0.09440247426
468	0.09417334874
469	0.09394526351
470	0.0937182118
471	0.0934921869
472	0.09326718218
473	0.09304319103
474	0.09282020691
475	0.09259822335
476	0.0923772339
477	0.09215723219
478	0.09193821189
479	0.09172016673
480	0.09150309049
481	0.09128697699
482	0.09107182012
483	0.0908576138
484	0.09064435202
485	0.09043202879
486	0.09022063821
487	0.09001017438
488	0.0898006315
489	0.08959200376
490	0.08938428544
491	0.08917747086
492	0.08897155437
493	0.08876653037
494	0.08856239331
495	0.08835913769
496	0.08815675804
497	0.08795524894
498	0.08775460501
499	0.08755482093
500	0.0873558914
501	0.08715781116
502	0.08696057502
503	0.08676417781
504	0.08656861439
505	0.08637387969
506	0.08617996866
507	0.08598687629
508	0.08579459761
509	0.0856031277
510	0.08541246167
511	0.08522259467
512	0.08503352187
513	0.08484523852
514	0.08465773985
515	0.08447102119
516	0.08428507784
517	0.0840999052
518	0.08391549866
519	0.08373185365
520	0.08354896567
521	0.08336683021
522	0.08318544283
523	0.0830047991
524	0.08282489463
525	0.08264572507
526	0.0824672861
527	0.08228957343
528	0.08211258281
529	0.08193631
530	0.08176075082
531	0.08158590111
532	0.08141175674
533	0.08123831361
534	0.08106556765
535	0.08089351484
536	0.08072215115
537	0.08055147261
538	0.08038147528
539	0.08021215525
540	0.08004350861
541	0.07987553151
542	0.07970822012
543	0.07954157064
544	0.07937557929
545	0.07921024233
546	0.07904555603
547	0.07888151671
548	0.07871812069
549	0.07855536435
550	0.07839324406
551	0.07823175625
552	0.07807089735
553	0.07791066384
554	0.07775105219
555	0.07759205894
556	0.07743368062
557	0.07727591381
558	0.07711875509
559	0.07696220108
560	0.07680624843
561	0.0766508938
562	0.07649613388
563	0.07634196538
564	0.07618838504
565	0.07603538962
566	0.07588297591
567	0.0757311407
568	0.07557988084
569	0.07542919316
570	0.07527907455
571	0.0751295219
572	0.07498053212
573	0.07483210216
574	0.07468422898
575	0.07453690956
576	0.0743901409
577	0.07424392003
578	0.07409824399
579	0.07395310985
580	0.0738085147
581	0.07366445563
582	0.07352092979
583	0.07337793431
584	0.07323546636
585	0.07309352313
586	0.07295210183
587	0.07281119967
588	0.0726708139
589	0.07253094179
590	0.07239158061
591	0.07225272767
592	0.07211438029
593	0.0719765358
594	0.07183919155
595	0.07170234493
596	0.07156599332
597	0.07143013413
598	0.07129476478
599	0.07115988273
600	0.07102548543
601	0.07089157036
602	0.07075813502
603	0.07062517691
604	0.07049269358
605	0.07036068255
606	0.0702291414
607	0.0700980677
608	0.06996745905
609	0.06983731306
610	0.06970762735
611	0.06957839957
612	0.06944962738
613	0.06932130844
614	0.06919344044
615	0.0690660211
616	0.06893904813
617	0.06881251926
618	0.06868643225
619	0.06856078485
620	0.06843557486
621	0.06831080005
622	0.06818645823
623	0.06806254724
624	0.0679390649
625	0.06781600907
626	0.06769337761
627	0.0675711684
628	0.06744937933
629	0.0673280083
630	0.06720705325
631	0.06708651209
632	0.06696638277
633	0.06684666326
634	0.06672735152
635	0.06660844555
636	0.06648994333
637	0.06637184289
638	0.06625414224
639	0.06613683942
640	0.06601993248
641	0.06590341949
642	0.06578729851
643	0.06567156763
644	0.06555622495
645	0.06544126858
646	0.06532669665
647	0.06521250728
648	0.06509869862
649	0.06498526883
650	0.06487221608
651	0.06475953855
652	0.06464723443
653	0.06453530192
654	0.06442373924
655	0.06431254462
656	0.06420171628
657	0.06409125249
658	0.06398115149
659	0.06387141156
660	0.06376203098
661	0.06365300803
662	0.06354434102
663	0.06343602827
664	0.06332806808
665	0.0632204588
666	0.06311319878
667	0.06300628635
668	0.06289971988
669	0.06279349776
670	0.06268761835
671	0.06258208006
672	0.06247688129
673	0.06237202044
674	0.06226749595
675	0.06216330623
676	0.06205944975
677	0.06195592493
678	0.06185273025
679	0.06174986418
680	0.06164732519
681	0.06154511177
682	0.06144322241
683	0.06134165563
684	0.06124040994
685	0.06113948386
686	0.06103887592
687	0.06093858467
688	0.06083860866
689	0.06073894644
690	0.06063959658
691	0.06054055766
692	0.06044182826
693	0.06034340697
694	0.0602452924
695	0.06014748315
696	0.06004997785
697	0.05995277511
698	0.05985587358
699	0.05975927188
700	0.05966296868
701	0.05956696263
702	0.05947125239
703	0.05937583665
704	0.05928071407
705	0.05918588335
706	0.05909134319
707	0.05899709228
708	0.05890312935
709	0.0588094531
710	0.05871606227
711	0.05862295559
712	0.0585301318
713	0.05843758965
714	0.05834532789
715	0.05825334529
716	0.05816164061
717	0.05807021264
718	0.05797906015
719	0.05788818195
720	0.05779757682
721	0.05770724357
722	0.05761718101
723	0.05752738796
724	0.05743786325
725	0.0573486057
726	0.05725961416
727	0.05717088747
728	0.05708242447
729	0.05699422404
730	0.05690628503
731	0.05681860632
732	0.05673118677
733	0.05664402528
734	0.05655712074
735	0.05647047203
736	0.05638407807
737	0.05629793776
738	0.05621205001
739	0.05612641374
740	0.05604102789
741	0.05595589138
742	0.05587100316
743	0.05578636216
744	0.05570196733
745	0.05561781764
746	0.05553391204
747	0.0554502495
748	0.055366829
749	0.05528364951
750	0.05520071001
751	0.05511800951
752	0.05503554698
753	0.05495332144
754	0.05487133189
755	0.05478957735
756	0.05470805682
757	0.05462676933
758	0.05454571392
759	0.0544648896
760	0.05438429543
761	0.05430393044
762	0.05422379369
763	0.05414388423
764	0.05406420111
765	0.05398474341
766	0.05390551019
767	0.05382650052
768	0.05374771349
769	0.05366914818
770	0.05359080367
771	0.05351267907
772	0.05343477347
773	0.05335708598
774	0.0532796157
775	0.05320236174
776	0.05312532323
777	0.05304849929
778	0.05297188904
779	0.05289549162
780	0.05281930617
781	0.05274333182
782	0.05266756772
783	0.05259201302
784	0.05251666687
785	0.05244152844
786	0.05236659689
787	0.05229187138
788	0.0522173511
789	0.05214303521
790	0.05206892289
791	0.05199501334
792	0.05192130574
793	0.05184779928
794	0.05177449316
795	0.05170138659
796	0.05162847878
797	0.05155576892
798	0.05148325624
799	0.05141093996
800	0.05133881929
801	0.05126689347
802	0.05119516172
803	0.05112362329
804	0.0510522774
805	0.0509811233
806	0.05091016024
807	0.05083938747
808	0.05076880424
809	0.05069840981
810	0.05062820344
811	0.0505581844
812	0.05048835195
813	0.05041870537
814	0.05034924394
815	0.05027996693
816	0.05021087364
817	0.05014196334
818	0.05007323533
819	0.05000468891
820	0.04993632336
821	0.049868138
822	0.04980013214
823	0.04973230507
824	0.04966465611
825	0.04959718458
826	0.04952988979
827	0.04946277107
828	0.04939582775
829	0.04932905916
830	0.04926246462
831	0.04919604348
832	0.04912979506
833	0.04906371873
834	0.04899781382
835	0.04893207968
836	0.04886651566
837	0.04880112112
838	0.04873589543
839	0.04867083793
840	0.048605948
841	0.048541225
842	0.04847666831
843	0.0484122773
844	0.04834805135
845	0.04828398984
846	0.04822009216
847	0.04815635768
848	0.0480927858
849	0.04802937591
850	0.04796612742
851	0.0479030397
852	0.04784011218
853	0.04777734425
854	0.04771473532
855	0.04765228481
856	0.04758999211
857	0.04752785666
858	0.04746587786
859	0.04740405515
860	0.04734238794
861	0.04728087566
862	0.04721951775
863	0.04715831363
864	0.04709726274
865	0.04703636452
866	0.04697561841
867	0.04691502385
868	0.0468545803
869	0.04679428719
870	0.04673414397
871	0.04667415012
872	0.04661430507
873	0.0465546083
874	0.04649505925
875	0.0464356574
876	0.04637640222
877	0.04631729317
878	0.04625832972
879	0.04619951135
880	0.04614083754
881	0.04608230776
882	0.0460239215
883	0.04596567825
884	0.04590757748
885	0.04584961869
886	0.04579180137
887	0.04573412501
888	0.04567658911
889	0.04561919317
890	0.04556193669
891	0.04550481918
892	0.04544784013
893	0.04539099906
894	0.04533429547
895	0.04527772889
896	0.04522129881
897	0.04516500477
898	0.04510884629
899	0.04505282287
900	0.04499693405
901	0.04494117935
902	0.0448855583
903	0.04483007043
904	0.04477471527
905	0.04471949236
906	0.04466440124
907	0.04460944144
908	0.0445546125
909	0.04449991397
910	0.04444534539
911	0.04439090631
912	0.04433659628
913	0.04428241485
914	0.04422836157
915	0.044174436
916	0.0441206377
917	0.04406696622
918	0.04401342114
919	0.043960002
920	0.04390670838
921	0.04385353984
922	0.04380049596
923	0.0437475763
924	0.04369478044
925	0.04364210795
926	0.04358955841
927	0.0435371314
928	0.0434848265
929	0.0434326433
930	0.04338058137
931	0.0433286403
932	0.04327681969
933	0.04322511911
934	0.04317353818
935	0.04312207647
936	0.04307073358
937	0.04301950911
938	0.04296840267
939	0.04291741384
940	0.04286654224
941	0.04281578747
942	0.04276514913
943	0.04271462683
944	0.04266422019
945	0.0426139288
946	0.0425637523
947	0.04251369029
948	0.04246374238
949	0.04241390821
950	0.04236418737
951	0.04231457951
952	0.04226508424
953	0.04221570118
954	0.04216642997
955	0.04211727022
956	0.04206822158
957	0.04201928366
958	0.04197045612
959	0.04192173857
960	0.04187313066
961	0.04182463202
962	0.04177624229
963	0.04172796111
964	0.04167978813
965	0.041631723
966	0.04158376534
967	0.04153591482
968	0.04148817108
969	0.04144053377
970	0.04139300254
971	0.04134557705
972	0.04129825694
973	0.04125104189
974	0.04120393153
975	0.04115692554
976	0.04111002357
977	0.04106322529
978	0.04101653036
979	0.04096993843
980	0.04092344919
981	0.04087706229
982	0.04083077741
983	0.04078459422
984	0.04073851238
985	0.04069253157
986	0.04064665147
987	0.04060087175
988	0.04055519209
989	0.04050961216
990	0.04046413166
991	0.04041875025
992	0.04037346763
993	0.04032828347
994	0.04028319746
995	0.04023820929
996	0.04019331864
997	0.04014852521
998	0.04010382869
999	0.04005922876
